[SOL] autonomic:autonomic at 17:20:13
[SOL] Light-1161093076:Light: 450 at 13:36:42
[SOL] Light-1161093076:Light: 450 at 13:36:49
[SOL] Light1599093889:Light1599093889 at 13:38:35
[SOL] Light1599093889:(SERVICE (NOMBRE light) (TIPO light)) at 13:38:38
[SOL] Light1599093889:Fill yourself at 13:38:44
[SOL] Light1599093889:Light: 36 at 13:38:47
[SOL] Light1599093889:Light: 37 at 13:38:54
[SOL] Light1599093889:Light: 37 at 13:39:0
[SOL] Light-688577098:Light-688577098 at 13:39:5
[SOL] Light-189927199:Light-189927199 at 13:39:5
[SOL] Light1599093889:Light: 37 at 13:39:6
[SOL] Light-688577098:(SERVICE (NOMBRE light) (TIPO light)) at 13:39:7
[SOL] Light-189927199:(SERVICE (NOMBRE light) (TIPO light)) at 13:39:7
[SOL] Light1599093889:Light: 37 at 13:39:13
[SOL] Light1599093889:Light: 37 at 13:39:19
[SOL] Light1599093889:Light: 37 at 13:39:25
[SOL] Light1599093889:Light: 36 at 13:39:32
[SOL] Light151511996:Light151511996 at 13:39:35
[SOL] Light-2136387209:Light-2136387209 at 13:39:35
[SOL] Light-469842153:Light-469842153 at 13:39:36
[SOL] Light-1040440096:Light-1040440096 at 13:39:36
[SOL] Light151511996:(SERVICE (NOMBRE light) (TIPO light)) at 13:39:37
[SOL] Light-469842153:(SERVICE (NOMBRE light) (TIPO light)) at 13:39:38
[SOL] Light-1040440096:(SERVICE (NOMBRE light) (TIPO light)) at 13:39:38
[SOL] Light1599093889:Light: 27 at 13:39:38
[SOL] Light1599093889:Light: 35 at 13:39:44
[SOL] Light1599093889:Light: 35 at 13:39:51
[SOL] Light1599093889:Light: 34 at 13:39:57
[SOL] Light1599093889:Light: 34 at 13:40:3
[SOL] Light-1011153207:Light-1011153207 at 13:40:6
[SOL] Light-1011153207:(SERVICE (NOMBRE light) (TIPO light)) at 13:40:8
[SOL] Light1599093889:Light: 35 at 13:40:10
[SOL] Light1599093889:Light: 34 at 13:40:16
[SOL] Light1599093889:Light: 33 at 13:40:22
[SOL] Light1599093889:Light: 38 at 13:40:29
[SOL] Light1599093889:Light: 41 at 13:40:35
[SOL] Light-204319440:Light-204319440 at 13:40:35
[SOL] Light-204319440:(SERVICE (NOMBRE light) (TIPO light)) at 13:40:38
[SOL] Light1599093889:Light: 42 at 13:40:42
[SOL] Light1599093889:Light: 42 at 13:40:48
[SOL] Light1599093889:Light: 42 at 13:40:54
[SOL] Light1599093889:Light: 42 at 13:41:1
[SOL] Light-1891196535:Light-1891196535 at 13:41:5
[SOL] Light1599093889:Light: 41 at 13:41:7
[SOL] Light-1891196535:(SERVICE (NOMBRE light) (TIPO light)) at 13:41:7
[SOL] Light1599093889:Light: 40 at 13:41:13
[SOL] Light1599093889:Light: 41 at 13:41:20
[SOL] Light1599093889:Light: 41 at 13:41:26
[SOL] Light1599093889:Light: 40 at 13:41:32
[SOL] Light389118251:Light389118251 at 13:41:36
[SOL] Light-84907718:Light-84907718 at 13:41:36
[SOL] Light389118251:(SERVICE (NOMBRE light) (TIPO light)) at 13:41:38
[SOL] Light1599093889:Light: 41 at 13:41:39
[SOL] Light1599093889:Light: 41 at 13:41:45
[SOL] Light1599093889:Light: 41 at 13:41:51
[SOL] Light1599093889:Light: 40 at 13:41:58
[SOL] Light1599093889:Light: 41 at 13:42:4
[SOL] Light1211742047:Light1211742047 at 13:42:6
[SOL] Light1858889697:Light1858889697 at 13:42:6
[SOL] Light1211742047:(SERVICE (NOMBRE light) (TIPO light)) at 13:42:8
[SOL] Light1858889697:(SERVICE (NOMBRE light) (TIPO light)) at 13:42:8
[SOL] Light1599093889:Light: 40 at 13:42:11
[SOL] Light1599093889:Light: 40 at 13:42:17
[SOL] Light-907839643:Light-907839643 at 13:42:20
[SOL] Light-907839643:(SERVICE (NOMBRE light) (TIPO light)) at 13:42:22
[SOL] Light1599093889:Light: 39 at 13:42:23
[SOL] Light1599093889:Light: 40 at 13:42:30
[SOL] Light-1887548260:Light-1887548260 at 13:42:35
[SOL] Light1599093889:Light: 40 at 13:42:36
[SOL] Light-1887548260:(SERVICE (NOMBRE light) (TIPO light)) at 13:42:38
[SOL] Light1599093889:Light: 40 at 13:42:42
[SOL] Light1599093889:Light: 40 at 13:42:49
[SOL] Light1599093889:Light: 39 at 13:42:55
[SOL] Light1599093889:Light: 27 at 13:43:2
[SOL] Light1196644895:Light1196644895 at 13:43:6
[SOL] Light-920274201:Light-920274201 at 13:43:6
[SOL] Light1599093889:Light: 38 at 13:43:8
[SOL] Light1196644895:(SERVICE (NOMBRE light) (TIPO light)) at 13:43:8
[SOL] Light-920274201:(SERVICE (NOMBRE light) (TIPO light)) at 13:43:8
[SOL] Light-1040440096:Fill yourself at 13:43:27
[SOL] Light1211742047:Fill yourself at 13:43:27
[SOL] Light-920274201:Fill yourself at 13:43:28
[SOL] Light-1040440096:Light: 450 at 13:43:33
[SOL] Light888106926:Light888106926 at 13:43:36
[SOL] Light888106926:(SERVICE (NOMBRE light) (TIPO light)) at 13:43:38
[SOL] Light-1040440096:Light: 450 at 13:43:39
[SOL] Light-1040440096:Light: 450 at 13:43:45
[SOL] Light-1040440096:Light: 450 at 13:43:51
[SOL] Light-1040440096:Light: 450 at 13:43:57
[SOL] Light-1040440096:Light: 450 at 13:44:3
[SOL] Light-1040440096:Light: 450 at 13:44:9
[SOL] Light-1040440096:Light: 450 at 13:44:15
[SOL] Light-1040440096:Light: 450 at 13:44:22
[SOL] Light-1040440096:Light: 450 at 13:44:28
[SOL] Light-1040440096:Light: 450 at 13:44:34
[SOL] Light-1040440096:Light: 450 at 13:44:40
[SOL] Light-1040440096:Light: 450 at 13:44:46
[SOL] Light-1040440096:Light: 450 at 13:44:52
[SOL] Light-1040440096:Light: 450 at 13:44:58
[SOL] Light-1040440096:Light: 450 at 13:45:4
[SOL] Light-1040440096:Light: 450 at 13:45:10
[SOL] Light-1040440096:Light: 450 at 13:45:16
[SOL] Light-1040440096:Light: 450 at 13:45:22
[SOL] Light-1040440096:Light: 450 at 13:45:28
[SOL] Light-1040440096:Light: 450 at 13:45:34
[SOL] Light-1040440096:Light: 450 at 13:45:40
[SOL] Light-1040440096:Light: 450 at 13:45:46
[SOL] Light-1040440096:Light: 450 at 13:45:52
[SOL] Light-1040440096:Light: 450 at 13:45:58
[SOL] Light-1040440096:Light: 450 at 13:46:5
[SOL] Light-1040440096:Light: 450 at 13:46:11
[SOL] Light-1040440096:Light: 450 at 13:46:17
[SOL] Light-1040440096:Light: 450 at 13:46:23
[SOL] Light-1040440096:Light: 450 at 13:46:29
[SOL] Light-1040440096:Light: 450 at 13:46:35
[SOL] Light-1040440096:Light: 450 at 13:46:41
[SOL] Light-1040440096:Light: 450 at 13:46:47
[SOL] Light-1040440096:Light: 450 at 13:46:53
[SOL] Light-1040440096:Light: 450 at 13:46:59
[SOL] Light-1040440096:Light: 450 at 13:47:5
[SOL] Light-1040440096:Light: 450 at 13:47:11
[SOL] Light-1040440096:Light: 450 at 13:47:17
[SOL] Light-1040440096:Light: 450 at 13:47:23
[SOL] Light-1040440096:Light: 450 at 13:47:29
[SOL] Light-1040440096:Light: 450 at 13:47:35
[SOL] Light-1040440096:Light: 450 at 13:47:42
[SOL] Light-1040440096:Light: 450 at 13:47:48
[SOL] Light-1040440096:Light: 450 at 13:47:54
[SOL] Light-1040440096:Light: 450 at 13:48:0
[SOL] Light-2069750673:Light-2069750673 at 13:48:4
[SOL] Light-1040440096:Light: 450 at 13:48:6
[SOL] Light619145019:Light619145019 at 13:48:7
[SOL] Light-2069750673:(SERVICE (NOMBRE light) (TIPO light)) at 13:48:9
[SOL] Light-1040440096:Light: 450 at 13:48:12
[SOL] Light-1040440096:Light: 450 at 13:48:18
[SOL] Light-1040440096:Light: 450 at 13:48:24
[SOL] Light-1040440096:Light: 450 at 13:48:30
[SOL] Light-373876568:Light-373876568 at 13:48:36
[SOL] Light-1040440096:Light: 450 at 13:48:37
[SOL] Light619145019:(SERVICE (NOMBRE light) (TIPO light)) at 13:48:38
[SOL] Light-1040440096:Light: 450 at 13:48:42
[SOL] Light-1040440096:Light: 450 at 13:48:48
[SOL] Light-1040440096:Light: 450 at 13:48:54
[SOL] Light-1040440096:Light: 450 at 13:49:1
[SOL] Light-1040440096:Light: 450 at 13:49:7
[SOL] Light-2042117151:Light-2042117151 at 13:49:7
[SOL] Light-2042117151:(SERVICE (NOMBRE light) (TIPO light)) at 13:49:9
[SOL] Light-1040440096:Light: 450 at 13:49:13
[SOL] Light-1040440096:Light: 450 at 13:49:19
[SOL] Light-1040440096:Light: 450 at 13:49:25
[SOL] Light-1040440096:Light: 450 at 13:49:31
[SOL] Light-1040440096:Light: 450 at 13:49:37
[SOL] Light-1313125254:Light-1313125254 at 13:49:41
[SOL] Light-1313125254:(SERVICE (NOMBRE light) (TIPO light)) at 13:49:43
[SOL] Light-1040440096:Light: 450 at 13:49:43
[SOL] Light-1040440096:Light: 450 at 13:49:49
[SOL] Light-1040440096:Light: 450 at 13:49:56
[SOL] Light-1040440096:Light: 450 at 13:50:2
[SOL] Light-1654751629:Light-1654751629 at 13:50:7
[SOL] Light-1040440096:Light: 450 at 13:50:8
[SOL] Light-1654751629:(SERVICE (NOMBRE light) (TIPO light)) at 13:50:9
[SOL] Light-1040440096:Light: 450 at 13:50:14
[SOL] Light-1040440096:Light: 450 at 13:50:20
[SOL] Light-1040440096:Light: 450 at 13:50:26
[SOL] Light-1040440096:Light: 450 at 13:50:32
[SOL] Light-1040440096:Light: 450 at 13:50:38
[SOL] Light-1040440096:Light: 450 at 13:50:44
[SOL] Light-1040440096:Light: 450 at 13:50:50
[SOL] Light-1040440096:Light: 450 at 13:50:56
[SOL] Light-1040440096:Light: 450 at 13:51:2
[SOL] Light-1040440096:Light: 450 at 13:51:9
[SOL] Light-1040440096:Light: 450 at 13:51:15
[SOL] Light-1040440096:Light: 450 at 13:51:21
[SOL] Light-1040440096:Light: 450 at 13:51:27
[SOL] Light-1040440096:Light: 450 at 13:51:33
[SOL] Light-1040440096:Light: 450 at 13:51:39
[SOL] Light-1040440096:Light: 450 at 13:51:45
[SOL] Light-1040440096:Light: 450 at 13:51:51
[SOL] Light-1040440096:Light: 450 at 13:51:57
[SOL] Light-1040440096:Light: 450 at 13:52:3
[SOL] Light-1040440096:Light: 450 at 13:52:9
[SOL] Light-1040440096:Light: 450 at 13:52:15
[SOL] Light-1040440096:Light: 450 at 13:52:21
[SOL] Light-1040440096:Light: 450 at 13:52:27
[SOL] Light-1040440096:Light: 450 at 13:52:34
[SOL] Light-1040440096:Light: 450 at 13:52:40
[SOL] Light-1040440096:Light: 450 at 13:52:46
[SOL] Light-1040440096:Light: 450 at 13:52:52
[SOL] Light-1040440096:Light: 450 at 13:52:58
[SOL] Light-1040440096:Light: 450 at 13:53:4
[SOL] Light-1040440096:Light: 450 at 13:53:10
[SOL] Light-1040440096:Light: 450 at 13:53:16
[SOL] Light-1040440096:Light: 450 at 13:53:22
[SOL] Light-1040440096:Light: 450 at 13:53:28
[SOL] Light-1040440096:Light: 450 at 13:53:34
[SOL] Light-1040440096:Light: 450 at 13:53:40
[SOL] Light-1040440096:Light: 450 at 13:53:46
[SOL] Light-1040440096:Light: 450 at 13:53:53
[SOL] Light-1040440096:Light: 450 at 13:53:59
[SOL] Light-1040440096:Light: 450 at 13:54:5
[SOL] Light-1040440096:Light: 450 at 13:54:11
[SOL] Light-1040440096:Light: 450 at 13:54:17
[SOL] Light-1040440096:Light: 450 at 13:54:23
[SOL] Light-1040440096:Light: 450 at 13:54:29
[SOL] Light-1040440096:Light: 450 at 13:54:35
[SOL] Light-1040440096:Light: 450 at 13:54:41
[SOL] Light-1040440096:Light: 450 at 13:54:48
[SOL] Light-1040440096:Light: 450 at 13:54:54
[SOL] Light-1040440096:Light: 450 at 13:55:0
[SOL] Light-1040440096:Light: 450 at 13:55:6
[SOL] Light-1040440096:Light: 450 at 13:55:13
[SOL] Light-1040440096:Light: 450 at 13:55:18
[SOL] Light-1040440096:Light: 450 at 13:55:24
[SOL] Light-1040440096:Light: 450 at 13:55:31
[SOL] Light-1040440096:Light: 450 at 13:55:37
[SOL] Light-1040440096:Light: 450 at 13:55:43
[SOL] Light-1040440096:Light: 450 at 13:55:49
[SOL] Light-1040440096:Light: 450 at 13:55:55
[SOL] Light-1040440096:Light: 450 at 13:56:1
[SOL] Light-1040440096:Light: 450 at 13:56:7
[SOL] Light-1040440096:Light: 450 at 13:56:13
[SOL] Light-1040440096:Light: 450 at 13:56:19
[SOL] Light-1040440096:Light: 450 at 13:56:26
[SOL] Light-1040440096:Light: 450 at 13:56:32
[SOL] Light-1040440096:Light: 450 at 13:56:38
[SOL] Light-1040440096:Light: 450 at 13:56:44
[SOL] Light-1040440096:Light: 450 at 13:56:50
[SOL] Light-1040440096:Light: 450 at 13:56:56
[SOL] Light-1040440096:Light: 450 at 13:57:2
[SOL] Light-1040440096:Light: 450 at 13:57:8
[SOL] Light-1040440096:Light: 450 at 13:57:14
[SOL] Light-1040440096:Light: 450 at 13:57:20
[SOL] Light-1040440096:Light: 450 at 13:57:26
[SOL] Light-1040440096:Light: 450 at 13:57:33
[SOL] Light-1040440096:Light: 450 at 13:57:39
[SOL] Light-1040440096:Light: 450 at 13:57:45
[SOL] Light-1040440096:Light: 450 at 13:57:51
[SOL] Light-1040440096:Light: 450 at 13:57:57
[SOL] Light-1040440096:Light: 450 at 13:58:3
[SOL] Light-1040440096:Light: 450 at 13:58:9
[SOL] Light-1040440096:Light: 450 at 13:58:15
[SOL] Light-1040440096:Light: 450 at 13:58:21
[SOL] Light-1040440096:Light: 450 at 13:58:28
[SOL] Light-1040440096:Light: 450 at 13:58:34
[SOL] Light-1040440096:Light: 450 at 13:58:40
[SOL] Light-1040440096:Light: 450 at 13:58:46
[SOL] Light-1040440096:Light: 450 at 13:58:52
[SOL] Light-1040440096:Light: 450 at 13:58:58
[SOL] Light-1040440096:Light: 450 at 13:59:4
[SOL] Light-1040440096:Light: 450 at 13:59:10
[SOL] Light-1040440096:Light: 450 at 13:59:16
[SOL] Light-1040440096:Light: 450 at 13:59:22
[SOL] Light-1040440096:Light: 450 at 13:59:29
[SOL] Light-1040440096:Light: 450 at 13:59:35
[SOL] Light-1040440096:Light: 450 at 13:59:41
[SOL] Light-1040440096:Light: 450 at 13:59:47
[SOL] Light-1040440096:Light: 450 at 13:59:53
[SOL] Light-1040440096:Light: 450 at 13:59:59
[SOL] Light-1040440096:Light: 450 at 14:0:5
[SOL] Light-1040440096:Light: 450 at 14:0:11
[SOL] Light-1040440096:Light: 450 at 14:0:17
[SOL] Light-1040440096:Light: 450 at 14:0:23
[SOL] Light-1040440096:Light: 450 at 14:0:30
[SOL] Light-1040440096:Light: 450 at 14:0:36
[SOL] Light-1040440096:Light: 450 at 14:0:42
[SOL] Light-1040440096:Light: 450 at 14:0:48
[SOL] Light-1040440096:Light: 450 at 14:0:54
[SOL] Light-1040440096:Light: 450 at 14:1:0
[SOL] Light-1040440096:Light: 450 at 14:1:6
[SOL] Light-1040440096:Light: 450 at 14:1:12
[SOL] Light-1040440096:Light: 450 at 14:1:18
[SOL] Light-1040440096:Light: 450 at 14:1:25
[SOL] Light-1040440096:Light: 450 at 14:1:31
[SOL] Light-1040440096:Light: 450 at 14:1:37
[SOL] Light-1040440096:Light: 450 at 14:1:43
[SOL] Light-1040440096:Light: 450 at 14:1:49
[SOL] Light-1040440096:Light: 450 at 14:1:55
[SOL] Light-1040440096:Light: 450 at 14:2:1
[SOL] Light-1040440096:Light: 450 at 14:2:7
[SOL] Light-1040440096:Light: 450 at 14:2:13
[SOL] Light-1040440096:Light: 450 at 14:2:19
[SOL] Light-1040440096:Light: 450 at 14:2:25
[SOL] Light-1040440096:Light: 450 at 14:2:50
[SOL] Light-1040440096:Light: 450 at 14:2:56
[SOL] Light-1040440096:Light: 450 at 14:3:2
[SOL] Light-1040440096:Light: 450 at 14:3:8
[SOL] Light-1040440096:Light: 450 at 14:3:14
[SOL] Light-1040440096:Light: 450 at 14:3:20
[SOL] Light-1040440096:Light: 450 at 14:3:27
[SOL] Light-1040440096:Light: 450 at 14:3:32
[SOL] Light-1040440096:Light: 450 at 14:3:39
[SOL] Light-1040440096:Light: 450 at 14:3:45
[SOL] Light-1040440096:Light: 450 at 14:3:51
[SOL] Light-1040440096:Light: 450 at 14:3:57
[SOL] Light-1040440096:Light: 450 at 14:4:3
[SOL] Light-1040440096:Light: 450 at 14:4:9
[SOL] Light-1040440096:Light: 450 at 14:4:15
[SOL] Light-1040440096:Light: 450 at 14:4:21
[SOL] Light-1040440096:Light: 450 at 14:4:27
[SOL] Light-1040440096:Light: 450 at 14:4:33
[SOL] Light-1040440096:Light: 450 at 14:4:39
[SOL] Light-1040440096:Light: 450 at 14:4:46
[SOL] Light-1040440096:Light: 450 at 14:4:52
[SOL] Light-1040440096:Light: 450 at 14:4:58
[SOL] Light-1040440096:Light: 450 at 14:5:4
[SOL] Light-1040440096:Light: 450 at 14:5:11
[SOL] Light-1040440096:Light: 450 at 14:5:17
[SOL] Light-1040440096:Light: 450 at 14:5:23
[SOL] Light-1040440096:Light: 450 at 14:5:29
[SOL] Light-1040440096:Light: 450 at 14:5:35
[SOL] Light-1040440096:Light: 450 at 14:5:41
[SOL] Light-1040440096:Light: 450 at 14:5:47
[SOL] Light-1040440096:Light: 450 at 14:5:53
[SOL] Light-1040440096:Light: 450 at 14:5:59
[SOL] Light-1040440096:Light: 450 at 14:6:6
[SOL] Light-1040440096:Light: 450 at 14:6:12
[SOL] Light-1040440096:Light: 450 at 14:6:18
[SOL] Light-1040440096:Light: 450 at 14:6:24
[SOL] Light-1040440096:Light: 450 at 14:6:30
[SOL] Light-1040440096:Light: 450 at 14:6:36
[SOL] Light-1040440096:Light: 450 at 14:6:42
[SOL] Light-1040440096:Light: 450 at 14:6:48
[SOL] Light-1040440096:Light: 450 at 14:6:54
[SOL] Light-1040440096:Light: 450 at 14:7:1
[SOL] Light-1040440096:Light: 450 at 14:7:7
[SOL] Light-1040440096:Light: 450 at 14:7:13
[SOL] Light-1040440096:Light: 450 at 14:7:19
[SOL] Light-1040440096:Light: 450 at 14:7:25
[SOL] Light-1040440096:Light: 450 at 14:7:31
[SOL] Light-1040440096:Light: 450 at 14:7:37
[SOL] Light-1040440096:Light: 450 at 14:7:43
[SOL] Light-1040440096:Light: 450 at 14:7:49
[SOL] Light-1040440096:Light: 450 at 14:7:55
[SOL] Light-1040440096:Light: 450 at 14:8:1
[SOL] Light-1040440096:Light: 450 at 14:8:8
[SOL] Light-1040440096:Light: 450 at 14:8:14
[SOL] Light-1040440096:Light: 450 at 14:8:20
[SOL] Light-1040440096:Light: 450 at 14:8:26
[SOL] Light-1040440096:Light: 450 at 14:8:32
[SOL] Light-1040440096:Light: 450 at 14:8:38
[SOL] Light-1040440096:Light: 450 at 14:8:44
[SOL] Light-1040440096:Light: 450 at 14:8:51
[SOL] Light-1040440096:Light: 450 at 14:8:57
[SOL] Light-1040440096:Light: 450 at 14:9:3
[SOL] Light-1040440096:Light: 450 at 14:9:9
[SOL] Light-1040440096:Light: 450 at 14:9:15
[SOL] Light-1040440096:Light: 450 at 14:9:21
[SOL] Light-1040440096:Light: 450 at 14:9:27
[SOL] Light-1040440096:Light: 450 at 14:9:33
[SOL] Light-1040440096:Light: 450 at 14:9:39
[SOL] Light-1040440096:Light: 450 at 14:9:45
[SOL] Light-1040440096:Light: 450 at 14:9:52
[SOL] Light-1040440096:Light: 450 at 14:9:58
[SOL] Light-1040440096:Light: 450 at 14:10:4
[SOL] Light-1040440096:Light: 450 at 14:10:10
[SOL] Light-1040440096:Light: 450 at 14:10:16
[SOL] Light-1040440096:Light: 450 at 14:10:23
[SOL] Light-1040440096:Light: 450 at 14:10:29
[SOL] Light-1040440096:Light: 450 at 14:10:35
[SOL] Light-1040440096:Light: 450 at 14:10:41
[SOL] Light-1040440096:Light: 450 at 14:10:47
[SOL] Light-1040440096:Light: 450 at 14:10:53
[SOL] Light-1040440096:Light: 450 at 14:10:59
[SOL] Light-1040440096:Light: 450 at 14:11:5
[SOL] Light-1040440096:Light: 450 at 14:11:11
[SOL] Light-1040440096:Light: 450 at 14:11:18
[SOL] Light-1040440096:Light: 450 at 14:11:24
[SOL] Light-1040440096:Light: 450 at 14:11:30
[SOL] Light-1040440096:Light: 450 at 14:11:36
[SOL] Light-1040440096:Light: 450 at 14:11:42
[SOL] Light-1040440096:Light: 450 at 14:11:48
[SOL] Light-1040440096:Light: 450 at 14:11:54
[SOL] Light-1040440096:Light: 450 at 14:12:1
[SOL] Light-1040440096:Light: 450 at 14:12:7
[SOL] Light-1040440096:Light: 450 at 14:12:13
[SOL] Light-1040440096:Light: 450 at 14:12:19
[SOL] Light-1040440096:Light: 450 at 14:12:25
[SOL] Light-1040440096:Light: 450 at 14:12:31
[SOL] Light-1040440096:Light: 450 at 14:12:37
[SOL] Light-1040440096:Light: 450 at 14:12:43
[SOL] Light-1040440096:Light: 450 at 14:12:49
[SOL] Light-1040440096:Light: 450 at 14:12:55
[SOL] Light-1040440096:Light: 450 at 14:13:1
[SOL] Light-1040440096:Light: 450 at 14:13:7
[SOL] Light-1040440096:Light: 450 at 14:13:14
[SOL] Light-1040440096:Light: 450 at 14:13:20
[SOL] Light-1040440096:Light: 450 at 14:13:26
[SOL] Light-1040440096:Light: 450 at 14:13:32
[SOL] Light-1040440096:Light: 450 at 14:13:38
[SOL] Light-1040440096:Light: 450 at 14:13:44
[SOL] Light-1040440096:Light: 450 at 14:13:51
[SOL] Light-1040440096:Light: 450 at 14:13:58
[SOL] Light-1040440096:Light: 450 at 14:14:4
[SOL] Light-1040440096:Light: 450 at 14:14:10
[SOL] Light-1040440096:Light: 450 at 14:14:16
[SOL] Light-1040440096:Light: 450 at 14:14:22
[SOL] Light-1040440096:Light: 450 at 14:14:28
[SOL] Light-1040440096:Light: 450 at 14:14:34
[SOL] Light-1040440096:Light: 450 at 14:14:40
[SOL] Light-1040440096:Light: 450 at 14:14:46
[SOL] Light-1040440096:Light: 450 at 14:14:52
[SOL] Light-1040440096:Light: 450 at 14:14:58
[SOL] Light-1040440096:Light: 450 at 14:15:4
[SOL] Light-1040440096:Light: 450 at 14:15:11
[SOL] Light-1040440096:Light: 450 at 14:15:17
[SOL] Light-1040440096:Light: 450 at 14:15:23
[SOL] Light-1040440096:Light: 450 at 14:15:30
[SOL] Light-1040440096:Light: 450 at 14:15:36
[SOL] Light-1040440096:Light: 450 at 14:15:42
[SOL] Light-1040440096:Light: 450 at 14:15:49
[SOL] Light-1040440096:Light: 450 at 14:15:55
[SOL] Light-1040440096:Light: 450 at 14:16:1
[SOL] Light-1040440096:Light: 450 at 14:16:7
[SOL] Light-1040440096:Light: 450 at 14:16:13
[SOL] Light-1040440096:Light: 450 at 14:16:19
[SOL] Light-1040440096:Light: 450 at 14:16:25
[SOL] Light-1040440096:Light: 450 at 14:16:31
[SOL] Light-1040440096:Light: 450 at 14:16:37
[SOL] Light-1040440096:Light: 450 at 14:16:43
[SOL] Light-1040440096:Light: 450 at 14:16:49
[SOL] Light-1040440096:Light: 450 at 14:16:55
[SOL] Light-1040440096:Light: 450 at 14:17:2
[SOL] Light-1040440096:Light: 450 at 14:17:8
[SOL] Light-1040440096:Light: 450 at 14:17:14
[SOL] Light-1040440096:Light: 450 at 14:17:20
[SOL] Light-1040440096:Light: 450 at 14:17:26
[SOL] Light-1040440096:Light: 450 at 14:17:32
[SOL] Light-1040440096:Light: 450 at 14:17:38
[SOL] Light-1040440096:Light: 450 at 14:17:45
[SOL] Light-1040440096:Light: 450 at 14:18:6
[SOL] Light389357980:Light389357980 at 14:18:10
